,Unnamed: 0,lat,lon,POLYGON,portion
99,90.0,-86.58998665773017,33.7434654680942,P1,3
100,91.0,-86.59029598766097,33.746701535062016,P1,3
101,92.0,-86.59062911220173,33.75041349423122,P1,3
102,93.0,-86.58908246254805,33.75119871636315,P1,3
103,94.0,-86.58584639558,33.75119871636315,P1,3
104,95.0,-86.58383029809862,33.75053147583935,P1,3
105,96.0,-86.58117838880764,33.74832095656507,P1,3
106,97.0,-86.5799981761487,33.747854582207815,P1,3
107,98.0,-86.5788227224118,33.747273993722445,P1,3
108,99.0,-86.57882748133396,33.74697418163578,P1,3
109,100.0,-86.57860381199936,33.7469027978056,P1,3
110,101.0,-86.57847532110496,33.74697418163578,P1,3
111,102.0,-86.57847056218299,33.747126467139985,P1,3
112,103.0,-86.57984113172239,33.750284805048516,P1,3
113,104.0,-86.58060255924431,33.75247390917389,P1,3
114,105.0,-86.5803170239235,33.75409194265779,P1,3
115,106.0,-86.57822309823848,33.75437747797855,P1,3
116,107.0,-86.57403524686804,33.75604310068263,P1,3
117,108.0,-86.56913355719615,33.75651899288368,P1,3
118,109.0,-86.56818177279371,33.758470150908515,P1,3
119,110.0,-86.56532641958677,33.76042130893336,P1,3
120,111.0,-86.56584990100805,33.76137309333558,P1,3
121,112.0,-86.5708467691203,33.76004059517237,P1,3
122,113.0,-86.5757008695723,33.75813702636776,P1,3
123,114.0,-86.57741408149643,33.75837497246829,P1,3
124,115.0,-86.58412416153294,33.75785149104701,P1,3
125,116.0,-86.58902585120485,33.75585274380217,P1,3
126,117.0,-86.59230950739288,33.7515697139915,P1,3
127,118.0,-86.59549798514065,33.74919025298567,P1,3
128,119.0,-86.59802021380688,33.74919025298567,P1,3
129,120.0,-86.59916235508966,33.75118900023074,P1,3
130,0.0,-86.58415886788237,33.70477298309523,P4,1
131,1.0,-86.58426883778345,33.70483296218157,P4,1
132,2.0,-86.58439070570654,33.70486537873087,P4,1
133,3.0,-86.58415886788237,33.70477298309523,P4,1
134,0.0,-86.57031578628856,33.73530691742621,P4,3
135,1.0,-86.57255247963411,33.736020755727914,P4,3
136,2.0,-86.57550301128124,33.73606834494791,P4,3
137,3.0,-86.57802523994741,33.736829772469825,P4,3
138,4.0,-86.57883425668945,33.73954235801642,P4,3
139,5.0,-86.57707345554508,33.741588694481486,P4,3
140,6.0,-86.5789675065057,33.74451543151861,P4,3
141,7.0,-86.57946719331693,33.74607159901655,P4,3
142,8.0,-86.57842374767166,33.74685326563406,P4,3
143,9.0,-86.57887537079517,33.74699525320705,P4,3
144,10.0,-86.57925780074856,33.7470718649368,P4,3
145,11.0,-86.58110426248895,33.74607308617965,P4,3
146,12.0,-86.58044991071239,33.742265948570264,P4,3
147,13.0,-86.58107451922643,33.737417796770956,P4,3
148,14.0,-86.58030119439951,33.73491936271483,P4,3
149,15.0,-86.5758694482762,33.73384860526221,P4,3
150,16.0,-86.57111052626453,33.733491686111215,P4,3
151,17.0,-86.56513213048744,33.733759375474555,P4,3
152,18.0,-86.56272292621891,33.732896820859764,P4,3
153,19.0,-86.56269318295631,33.73030915701605,P4,3
154,20.0,-86.5612952496154,33.72894096693767,P4,3
155,21.0,-86.56307984536976,33.72662099245707,P4,3
156,22.0,-86.56444803544815,33.72519331585346,P4,3
157,23.0,-86.56629211772764,33.72355743641191,P4,3
158,24.0,-86.57143770215276,33.72147540803184,P4,3
159,25.0,-86.57533406954985,33.719512352702,P4,3
160,26.0,-86.58095554617609,33.714009849126,P4,3
161,27.0,-86.58461396747259,33.7114519285447,P4,3
162,28.0,-86.58613087386391,33.71029194130438,P4,3
163,29.0,-86.58803444266846,33.708418115762356,P4,3
164,30.0,-86.59014621431118,33.70761504767285,P4,3
165,31.0,-86.59219849942865,33.70490841077867,P4,3
166,32.0,-86.59148466112686,33.704254059002146,P4,3
167,33.0,-86.59056261998717,33.704789437728444,P4,3
168,34.0,-86.58970006537265,33.70541404624248,P4,3
169,35.0,-86.58743957741699,33.70648480369516,P4,3
170,36.0,-86.5860416440761,33.70654429022017,P4,3
171,37.0,-86.58532780577428,33.705533019292716,P4,3
172,38.0,-86.587647780255,33.70392688311381,P4,3
173,39.0,-86.58657702280243,33.702261260409735,P4,3
174,40.0,-86.5844652511597,33.7020233143092,P4,3
175,41.0,-86.58476268378553,33.698483866063036,P4,3
176,42.0,-86.58342423696968,33.69592594548175,P4,3
177,43.0,-86.58152066816496,33.69586645895657,P4,3
178,44.0,-86.5809852894388,33.69741310861042,P4,3
179,45.0,-86.58089962884247,33.69862752602131,P4,3
180,46.0,-86.58148497625002,33.69978394407008,P4,3
181,47.0,-86.58182761863479,33.701425772164214,P4,3
182,48.0,-86.58228209568688,33.7025322215319,P4,3
183,49.0,-86.58234158221201,33.702862966611576,P4,3
184,50.0,-86.58276036734907,33.70440961626542,P4,3
185,51.0,-86.58218929670761,33.70569452520857,P4,3
186,52.0,-86.58192755599708,33.70745532635294,P4,3
187,53.0,-86.58330764338041,33.70819295926464,P4,3
188,54.0,-86.5828793403993,33.70918043558208,P4,3
189,55.0,-86.57731140164577,33.7123927079399,P4,3
190,56.0,-86.57231453353342,33.71798444130371,P4,3
191,57.0,-86.56265392184973,33.721743989692925,P4,3
192,58.0,-86.55832330281919,33.72407586147852,P4,3
193,59.0,-86.55768084834766,33.722005730403446,P4,3
194,60.0,-86.55594384181336,33.72183916813316,P4,3
195,61.0,-86.55542036039202,33.72362376388753,P4,3
196,62.0,-86.55532518195179,33.72671706319505,P4,3
197,63.0,-86.55446857598969,33.72762125837727,P4,3
198,64.0,-86.55230326647438,33.72793058830803,P4,3
199,65.0,-86.5522080880342,33.728477864339425,P4,3
200,66.0,-86.55277915867565,33.72912031881094,P4,3
201,67.0,-86.55480170053056,33.72912031881094,P4,3
202,68.0,-86.55658629628495,33.72945344335187,P4,3
203,69.0,-86.55856124891977,33.729572416402114,P4,3
204,70.0,-86.56013169318355,33.73040522775409,P4,3
205,71.0,-86.56120245063629,33.73188049357771,P4,3
206,72.0,-86.56075035304514,33.73266571570963,P4,3
207,73.0,-86.56122624524626,33.73461687373447,P4,3
208,74.0,-86.56220182425864,33.73537830125622,P4,3
209,75.0,-86.56508097207569,33.73564004196692,P4,3
210,76.0,-86.5669607462703,33.73564004196692,P4,3
211,77.0,-86.56834083365379,33.73516414976575,P4,3
212,78.0,-86.57031578628856,33.73530691742621,P4,3
213,0.0,-86.5646796329275,33.679688668522374,P3,2
214,1.0,-86.56482495557579,33.67969626797131,P3,2
215,2.0,-86.56503717754974,33.67971140961481,P3,2
216,3.0,-86.5646796329275,33.679688668522374,P3,2
217,0.0,-86.57411792334011,33.70508360385099,P3,3
218,1.0,-86.57777634463656,33.70564872583981,P3,3
219,2.0,-86.58131579288279,33.70594615846557,P3,3
220,3.0,-86.58264829104598,33.70375229541827,P3,3
221,4.0,-86.58268469679939,33.70365065277565,P3,3
222,5.0,-86.58236346956356,33.7028059441185,P3,3
223,6.0,-86.58054318189409,33.702704817025854,P3,3
224,7.0,-86.57855038330172,33.703198555184485,P3,3
225,8.0,-86.57600436002559,33.70279206392945,P3,3
226,9.0,-86.57481462952269,33.701269208885606,P3,3
227,10.0,-86.57462427264215,33.69831867723832,P3,3
228,11.0,-86.57333936369896,33.69931805086077,P3,3
229,12.0,-86.57076954581267,33.6971289467354,P3,3
230,13.0,-86.56386910889574,33.69541573481126,P3,3
231,14.0,-86.55787286716105,33.69717653595563,P3,3
232,15.0,-86.55444644331276,33.70055537058386,P3,3
233,16.0,-86.55082966258385,33.70164992264654,P3,3
234,17.0,-86.55106760868445,33.698746980219475,P3,3
235,18.0,-86.55106760868445,33.69532055637103,P3,3
236,19.0,-86.55297117748906,33.68875324399494,P3,3
237,20.0,-86.55206698230694,33.68513646326602,P3,3
238,21.0,-86.55154350088554,33.68266182381996,P3,3
239,22.0,-86.55387537267131,33.68213834239873,P3,3
240,23.0,-86.55520787083452,33.68318530524135,P3,3
241,24.0,-86.5547319786334,33.68518405248619,P3,3
242,25.0,-86.55554099537535,33.68794422725301,P3,3
243,26.0,-86.55839634858238,33.68727797817132,P3,3
244,27.0,-86.56044268504745,33.68508887404597,P3,3
245,28.0,-86.56800937104595,33.67909263231121,P3,3
246,29.0,-86.56739071118437,33.676808349745606,P3,3
247,30.0,-86.56467812563774,33.67642763598479,P3,3
248,31.0,-86.56248902151236,33.677617366487716,P3,3
249,32.0,-86.55925295454455,33.676142100664094,P3,3
250,33.0,-86.55696867197895,33.676142100664094,P3,3
251,34.0,-86.55649277977768,33.67695111740608,P3,3
252,35.0,-86.55449403253289,33.676808349745606,P3,3
253,36.0,-86.55278201033913,33.67813370952592,P3,3
254,37.0,-86.55106879841486,33.678708349358715,P3,3
255,38.0,-86.5495554612152,33.67962206238502,P3,3
256,39.0,-86.54912715823406,33.68100690869039,P3,3
257,40.0,-86.54650499220566,33.68277722767886,P3,3
258,41.0,-86.5438875850993,33.68254879942225,P3,3
259,42.0,-86.54253605124791,33.682720120614704,P3,3
260,43.0,-86.54218864994107,33.6831484235957,P3,3
261,44.0,-86.54141294565324,33.684481516624196,P3,3
262,45.0,-86.54016372862509,33.686176882590765,P3,3
263,46.0,-86.54031244493797,33.68879428969728,P3,3
264,47.0,-86.54016372862509,33.69019222303825,P3,3
265,48.0,-86.53971757968651,33.69194707553004,P3,3
266,49.0,-86.53962834989885,33.69355321170895,P3,3
267,50.0,-86.53972114887802,33.69548890323722,P3,3
268,51.0,-86.53931664050714,33.69556980491137,P3,3
269,52.0,-86.53903586410831,33.69577443855798,P3,3
270,53.0,-86.53898113650524,33.6959219651402,P3,3
271,54.0,-86.5387860207028,33.696055214956516,P3,3
272,55.0,-86.53893116782422,33.69610280417675,P3,3
273,56.0,-86.5384105417561,33.69625984860312,P3,3
274,57.0,-86.53802982799522,33.69725922222551,P3,3
275,58.0,-86.53826301517375,33.69927177034424,P3,3
276,59.0,-86.53869131815476,33.69960013596307,P3,3
277,60.0,-86.5394622635207,33.69964296626131,P3,3
278,61.0,-86.53976207560743,33.69911472591792,P3,3
279,62.0,-86.53990484326778,33.69777270991062,P3,3
280,63.0,-86.53973352207537,33.69660201509572,P3,3
281,64.0,-86.54033314624876,33.6964449706694,P3,3
282,65.0,-86.54138962693544,33.696687675692026,P3,3
283,66.0,-86.54370246303301,33.69645924743531,P3,3
284,67.0,-86.54296007119923,33.69794403110302,P3,3
285,68.0,-86.5421462955353,33.69922894004623,P3,3
286,69.0,-86.54271736617666,33.70115630346083,P3,3
287,70.0,-86.54223195613146,33.702541149766375,P3,3
288,71.0,-86.54300290149746,33.70453989701127,P3,3
289,72.0,-86.54541567495733,33.70535367267519,P3,3
290,73.0,-86.55098361371086,33.704582727309344,P3,3
291,74.0,-86.55407096436608,33.70285285915804,P3,3
292,75.0,-86.55933552184138,33.69984878963811,P3,3
293,76.0,-86.56834773040106,33.70014622226387,P3,3
294,77.0,-86.57114359708281,33.70276362937039,P3,3
295,78.0,-86.57411792334011,33.70508360385099,P3,3
296,0.0,-86.61274168717155,33.765622617034246,P2,1
297,1.0,-86.61275202685721,33.76562719662631,P2,1
298,2.0,-86.6127650486013,33.76561419940633,P2,1
299,3.0,-86.61279226793634,33.76558108505267,P2,1
300,4.0,-86.61285921121296,33.76549756998996,P2,1
301,5.0,-86.6128420357592,33.76545847641163,P2,1
302,6.0,-86.61281705235767,33.76545835741638,P2,1
303,7.0,-86.61281966077928,33.7654421875175,P2,1
304,8.0,-86.61280831888716,33.76536888038495,P2,1
305,9.0,-86.61284575318018,33.765291889723265,P2,1
306,10.0,-86.61284459775898,33.76527396389633,P2,1
307,11.0,-86.61284820761185,33.765162023830825,P2,1
308,12.0,-86.61282794542227,33.76508804997605,P2,1
309,13.0,-86.61279856346846,33.76502535555129,P2,1
310,14.0,-86.61277382559065,33.76501979131717,P2,1
311,15.0,-86.61274168717155,33.765622617034246,P2,1
312,0.0,-86.61495527224916,33.75548398424548,P2,2
313,1.0,-86.6148061072913,33.75566375707684,P2,2
314,2.0,-86.61459571577238,33.756081913054054,P2,2
315,3.0,-86.61495527224916,33.75548398424548,P2,2
316,0.0,-86.6098584288877,33.76838794266905,P2,3
317,1.0,-86.60965617470232,33.76955982721455,P2,3
318,2.0,-86.60916838519621,33.7708685307677,P2,3
319,3.0,-86.60949556108437,33.77142770410416,P2,3
320,4.0,-86.61001309385334,33.77035397232527,P2,3
321,5.0,-86.61066744562994,33.76818271415738,P2,3
322,6.0,-86.60977514775264,33.765684280101254,P2,3
323,7.0,-86.610310526479,33.76550582052579,P2,3
324,8.0,-86.61158948676973,33.7659519694646,P2,3
325,9.0,-86.61289819032282,33.76589248293936,P2,3
326,10.0,-86.6137607449374,33.76550582052579,P2,3
327,11.0,-86.6145340697643,33.76565453683867,P2,3
328,12.0,-86.61530739459124,33.76636837514053,P2,3
329,13.0,-86.61619969246846,33.765535563788426,P2,3
330,14.0,-86.6168243009825,33.76565453683867,P2,3
331,15.0,-86.61765711233448,33.76523813116268,P2,3
332,16.0,-86.61962016766432,33.7659519694646,P2,3
333,17.0,-86.6209883577427,33.765535563788426,P2,3
334,18.0,-86.62167245278192,33.764791982224104,P2,3
335,19.0,-86.62134527689358,33.76235303469304,P2,3
336,20.0,-86.61878735631235,33.76217457511774,P2,3
337,21.0,-86.61810326127306,33.760836128301946,P2,3
338,22.0,-86.61881709957487,33.75801051835754,P2,3
339,23.0,-86.61730019318361,33.750961365127694,P2,3
340,24.0,-86.60980489101519,33.74986086441243,P2,3
341,25.0,-86.61325510947377,33.74355529274692,P2,3
342,26.0,-86.613029060678,33.74069399088745,P2,3
343,27.0,-86.61301716337307,33.73952508066833,P2,3
344,28.0,-86.61291306195405,33.73944774818551,P2,3
345,29.0,-86.61208917358067,33.739477491448156,P2,3
346,30.0,-86.60982868562519,33.74081593826395,P2,3
347,31.0,-86.60813331965845,33.74188669571657,P2,3
348,32.0,-86.60822254944624,33.74408769714694,P2,3
349,33.0,-86.6079846033457,33.74923328157217,P2,3
350,34.0,-86.60670564305497,33.75250504045516,P2,3
351,35.0,-86.60611077780352,33.75634192132702,P2,3
352,36.0,-86.60599180475332,33.75815626034404,P2,3
353,37.0,-86.6066164132673,33.76142801922703,P2,3
354,38.0,-86.6065569267421,33.76282595256805,P2,3
355,39.0,-86.6098584288877,33.76838794266905,P2,3
356,0.0,-86.61148183381954,33.694750776127485,P5,1
357,1.0,-86.61166029348772,33.69235941765305,P5,1
358,2.0,-86.61348058156359,33.69171696356705,P5,1
359,3.0,-86.6157291717638,33.69325171509462,P5,1
360,4.0,-86.61690700485434,33.691538503898876,P5,1
361,5.0,-86.61936974701617,33.68911145313109,P5,1
362,6.0,-86.61854883326203,33.688005003727994,P5,1
363,7.0,-86.61540794472086,33.68989667549124,P5,1
364,8.0,-86.61280243518421,33.68907576173706,P5,1
365,9.0,-86.6124812072419,33.687184089973805,P5,1
366,10.0,-86.61198152053072,33.685613645253575,P5,1
367,11.0,-86.61001846508009,33.68493549887421,P5,1
368,12.0,-86.61087507112757,33.68368628209629,P5,1
369,13.0,-86.61240982355446,33.681187848540446,P5,1
370,14.0,-86.61344488927017,33.68004570684394,P5,1
371,15.0,-86.61187444454994,33.6770475856776,P5,1
372,16.0,-86.61294520255898,33.67490607145811,P5,1
373,17.0,-86.61640731814316,33.67512022252032,P5,1
374,18.0,-86.61922697964138,33.67654789896642,P5,1
375,19.0,-86.62186818147137,33.67751158099475,P5,1
376,20.0,-86.6229389385811,33.679581712426106,P5,1
377,21.0,-86.62190387286542,33.68125923222782,P5,1
378,22.0,-86.62358139356644,33.68147338329004,P5,1
379,23.0,-86.62475922665692,33.68208014598201,P5,1
380,24.0,-86.62647243785267,33.68250844900575,P5,1
381,25.0,-86.62747181217433,33.68046211273639,P5,1
382,26.0,-86.6318024309374,33.67498935227684,P5,1
383,27.0,-86.62728145537483,33.67299060543212,P5,1
384,28.0,-86.6297085052433,33.671229803912354,P5,1
385,29.0,-86.63294457263392,33.67208640995989,P5,1
386,30.0,-86.63384876720683,33.67284783715803,P5,1
387,31.0,-86.63504563624706,33.673667562008404,P5,1
388,32.0,-86.63456022627338,33.674224355669544,P5,1
389,33.0,-86.63412478443121,33.67486680975554,P5,1
390,34.0,-86.63326817928301,33.67755917041944,P5,1
391,35.0,-86.6306507717157,33.680581085848466,P5,1
392,36.0,-86.62969898771809,33.682698805805266,P5,1
393,37.0,-86.62789059677357,33.6854589807474,P5,1
394,38.0,-86.62612979615312,33.68731496021729,P5,1
395,39.0,-86.62363136169796,33.68855227986387,P5,1
396,40.0,-86.62501144961868,33.68874263666339,P5,1
397,41.0,-86.6291993010069,33.68838571732704,P5,1
398,42.0,-86.63262572429771,33.68824294995221,P5,1
399,43.0,-86.63448170376756,33.68836192306435,P5,1
400,44.0,-86.63519792204642,33.688365492473565,P5,1
401,45.0,-86.63526038266049,33.68921614950574,P5,1
402,46.0,-86.63507299991898,33.689760451583645,P5,1
403,47.0,-86.63544776540203,33.69485249754479,P5,1
404,48.0,-86.63381783412571,33.69576859014836,P5,1
405,49.0,-86.63221169801142,33.69667278562059,P5,1
406,50.0,-86.63163111008758,33.6969464232389,P5,1
407,51.0,-86.63152879331909,33.69725099483759,P5,1
408,52.0,-86.63145978833853,33.697724507679936,P5,1
409,53.0,-86.63115521763916,33.69763884635575,P5,1
410,54.0,-86.63032716506659,33.6972367181001,P5,1
411,55.0,-86.63030812911683,33.6969369057137,P5,1
412,56.0,-86.6311439149597,33.69607078214091,P5,1
413,57.0,-86.6310368389789,33.69584949226032,P5,1
414,58.0,-86.63029444773052,33.69584235344189,P5,1
415,59.0,-86.62998749742502,33.6952998365183,P5,1
416,60.0,-86.63046338897419,33.69445512760211,P5,1
417,61.0,-86.63139613792141,33.69449319950161,P5,1
418,62.0,-86.63156745877113,33.69228505900833,P5,1
419,63.0,-86.63050146087367,33.69118098921132,P5,1
420,64.0,-86.63004460437496,33.69283709435649,P5,1
421,65.0,-86.62918799832745,33.693293950855214,P5,1
422,66.0,-86.62741767928242,33.69245638075739,P5,1
423,67.0,-86.62503821793939,33.69245638075739,P5,1
424,68.0,-86.622525507646,33.691733024559475,P5,1
425,69.0,-86.62090747350108,33.691999524258684,P5,1
426,70.0,-86.61894679765658,33.69310359405568,P5,1
427,71.0,-86.61763333511027,33.695045233950445,P5,1
428,72.0,-86.61491123206764,33.69719626659446,P5,1
429,73.0,-86.61138962992744,33.69889044273981,P5,1
430,74.0,-86.61095359363337,33.699186091265176,P5,1
431,75.0,-86.61041583502269,33.69836755621782,P5,1
432,76.0,-86.6107323037528,33.69771320500047,P5,1
433,77.0,-86.61148183381954,33.694750776127485,P5,1
434,0.0,-86.57532475283506,33.61441825339972,P58,1
435,1.0,-86.57715084513535,33.61248148962909,P58,1
436,2.0,-86.57893310178116,33.61148401467557,P58,1
437,3.0,-86.57977901668824,33.61146352991801,P58,1
438,4.0,-86.58026941789926,33.61145165347108,P58,1
439,5.0,-86.58049795811422,33.6116775856521,P58,1
440,6.0,-86.58057442656849,33.61175318176396,P58,1
441,7.0,-86.58055895283337,33.611847719396785,P58,1
442,8.0,-86.58048356896148,33.612308259518606,P58,1
443,9.0,-86.57966265520737,33.6132005578595,P58,1
444,10.0,-86.57969834660139,33.61373593596471,P58,1
445,11.0,-86.58094756427862,33.61441408234407,P58,1
446,12.0,-86.58129425382673,33.61433407775553,P58,1
447,13.0,-86.58187555401354,33.61419993128186,P58,1
448,14.0,-86.58277283369927,33.61372681953713,P58,1
449,15.0,-86.58383860946422,33.61316486556615,P58,1
450,16.0,-86.5843392251751,33.61278439748202,P58,1
451,17.0,-86.58523059361698,33.612183338290485,P58,1
452,18.0,-86.58651063735601,33.611564185638706,P58,1
453,19.0,-86.58722934136097,33.61123750240887,P58,1
454,20.0,-86.5883287418779,33.611319430647264,P58,1
455,21.0,-86.58893743901156,33.610212708749536,P58,1
456,22.0,-86.58971214469965,33.60888464121325,P58,1
457,23.0,-86.59153823700001,33.60833128026445,P58,1
458,24.0,-86.59303231219143,33.60860796118851,P58,1
459,25.0,-86.59397302643394,33.60916132213737,P58,1
460,26.0,-86.59452638738281,33.60888464121325,P58,1
461,27.0,-86.59424970735806,33.607556574576336,P58,1
462,28.0,-86.5932536569307,33.60667119651856,P58,1
463,29.0,-86.59275563216663,33.60534312988159,P58,1
464,30.0,-86.59292163982178,33.6040150623453,P58,1
465,31.0,-86.59358567403963,33.60169094528095,P58,1
466,32.0,-86.59474773212212,33.599643509140655,P58,1
467,33.0,-86.59629714349836,33.59848145015883,P58,1
468,34.0,-86.59734853011055,33.599034812007005,P58,1
469,35.0,-86.59862126056271,33.600252206274384,P58,1
470,36.0,-86.60072403378712,33.600418214828785,P58,1
471,37.0,-86.60232878134815,33.59986485387998,P58,1
472,38.0,-86.6040995365643,33.5993114920318,P58,1
473,39.0,-86.60487424225245,33.597651408285905,P58,1
474,40.0,-86.60531693173095,33.595659308330475,P58,1
475,41.0,-86.60675567073757,33.593445863635736,P58,1
476,42.0,-86.60957781346531,33.59056838472321,P58,1
477,43.0,-86.61356201427549,33.587635570525215,P58,1
478,44.0,-86.61693751705275,33.586252167703435,P58,1
479,45.0,-86.62108772641739,33.585809478224924,P58,1
480,46.0,-86.62379919677545,33.58542212583052,P58,1
481,47.0,-86.62517523504904,33.587793620079545,P58,1
482,48.0,-86.62527193914866,33.587957979277355,P58,1
483,49.0,-86.6249899171509,33.58801167419944,P58,1
484,50.0,-86.62472611811579,33.588061899537074,P58,1
485,51.0,-86.62329255111031,33.588334841080105,P58,1
486,52.0,-86.6223621511923,33.588736575432684,P58,1
487,53.0,-86.62166662091778,33.589042816173105,P58,1
488,54.0,-86.62098847453842,33.58975665484581,P58,1
489,55.0,-86.62029843102772,33.590720335974765,P58,1
490,56.0,-86.61943531478788,33.59170475996677,P58,1
491,57.0,-86.61834727270843,33.592778570274845,P58,1
492,58.0,-86.61724746210064,33.59319691240762,P58,1
493,59.0,-86.61557057002572,33.59383476196473,P58,1
494,60.0,-86.61480663461846,33.59412534550836,P58,1
495,61.0,-86.61362936360422,33.59498377178369,P58,1
496,62.0,-86.61206549562608,33.59612409235302,P58,1
497,63.0,-86.6112661853861,33.596370033550265,P58,1
